SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalSalesAmount,SalesDate,TransactionNumber,CityID,CountryID
5954919,13,24925,140,7,0.0,355.60951817468003,2018-02-10 09:16:44.700,KOA8VJ6CYT1X9PCQJHH5,90,32
2806107,15,68483,140,18,0.0,942.1302489988378,2018-01-03 08:22:39.450,GTCICBF206TMMNFJ6AJ4,3,32
3536413,4,60286,140,16,0.0,50.77620731375462,2018-04-06 01:38:45.120,STIPL0GNWHEWVHFWN3WY,93,32
4024525,17,75271,140,20,0.0,146.37392626911557,2018-05-08 17:45:10.120,S7PA7BKQ7WOJMXVEM9PV,89,32
4507825,23,69617,140,18,0.0,905.4845139877311,2018-04-30 15:05:18.940,A6LDN7FDN03X4TSX8UZB,79,32
3324581,3,17896,140,5,0.0,601.7068251604226,2018-01-19 20:06:37.730,VL4V37EPMGRQ03AGAJYM,39,32
5605408,23,88795,141,23,0.0,693.1678700609913,2018-03-13 00:10:03.410,1U8Z7JLG63APHYIZ8UYC,84,32
6523116,12,60485,141,16,0.1,615.1648963868499,2018-04-07 21:05:00.010,P4TRR70LF73CXKQHJFI1,67,32
1058237,11,82,141,1,0.1,671.8164736931154,2018-04-24 04:36:39.420,S3DETELRZZ7EGILP7EG4,82,32
5778007,17,94481,141,24,0.0,399.3352356045877,2018-03-02 00:39:47.370,G5VDIEC4JI7U0MM0A5TZ,68,32
1234652,14,47791,141,13,0.1,116.1945264905639,2018-02-23 07:44:48.660,QUKFZ28E0DPDB21W77AM,83,32
2396950,8,50345,141,13,0.0,633.6933399905869,2018-01-09 10:11:27.570,F3PP4SABZUU48K1M38N0,36,32
4180822,21,24936,141,7,0.0,141.75900375017562,2018-03-01 17:02:46.810,HPR0W6A25ONYSK8M1XN0,15,32
5438960,6,7447,141,2,0.1,953.4613549058287,2018-02-22 12:05:43.110,7P3MOL3XXEB4RYU01683,86,32
1364332,20,81131,141,21,0.0,103.19567705524963,2018-04-06 15:20:38.120,D61ZI7FZQUUBWGJ0PDJH,38,32
4598950,6,66139,141,17,0.0,151.44955532991645,2018-02-10 05:44:21.390,9CJ0G9FDC9EVJUV3FY7I,61,32
1595606,2,75746,141,20,0.0,744.9766910308928,2018-03-03 16:02:59.710,44W5V5RQSFZGQM5SCX64,75,32
1278423,21,63991,141,17,0.0,856.0950609536562,2018-02-20 17:06:10.350,MA3D9WUT27IVIWWTG0MT,8,32
3522439,2,74756,141,19,0.0,962.8396819639095,2018-04-22 06:00:02.320,TKDDA31XCI2ENNOWDA2B,13,32
3732983,2,55598,141,15,0.2,866.3365603976137,2018-04-15 04:50:31.390,F5JLSJHZ1F3ILA5SCLZE,40,32
280372,13,4070,141,2,0.0,831.9038507996883,2018-04-06 06:20:17.320,CW0Y7AUM7Y45SQ0K1B36,40,32
2406660,20,24118,141,7,0.0,598.7589604620297,2018-04-29 13:51:01.880,EDCBH54Z52KZDJ84AV4P,37,32
5009000,3,78230,141,20,0.0,750.1473082219513,2018-03-24 22:05:08.130,1512KZ69W92KDS1QC3CT,14,32
6313865,12,3340,141,1,0.0,313.848953085794,2018-04-23 17:34:24.500,O0C5R6MN7VND1JT2WEPG,50,32
6198387,5,84346,141,22,0.0,905.9551135068945,2018-03-10 15:32:48.830,BWP6JJEP5PXLHFU2HUO1,52,32
2922452,11,19598,141,5,0.0,509.64534251618727,2018-05-03 21:21:47.570,YMC8JA2BBXU67WIYWI00,3,32
1487281,3,37497,142,10,0.0,35.30027588049501,2018-04-30 00:17:09.430,5OF85I3CSX8U3PQBKVS1,59,32
1549509,22,28477,142,8,0.0,551.3668304985989,2018-04-17 12:19:14.580,JPT3ICU3T49DT1F9E70N,33,32
3055999,21,65641,142,17,0.0,441.8315145062009,2018-02-16 20:48:51.740,O7X2J2XWKOUH3ZR953LD,30,32
1047252,10,96966,142,25,0.1,185.3859196194811,2018-04-01 06:13:07.080,DLDJ0XOSV4TFY6L7RDQQ,20,32
6475547,2,75271,142,20,0.0,300.5545176130138,2018-03-16 14:19:17.620,F0ISEM6WQNAOZ6KCDX4F,89,32
1576390,13,24520,142,7,0.2,334.3386270501807,2018-05-01 10:26:35.910,CW2VM3AY9M25EG236DH8,51,32
5966942,21,64391,142,17,0.0,708.6890750447799,2018-04-09 08:36:36.250,L7XY0ZJMZ3KLDRYFI4I1,26,32
823843,6,86682,142,22,0.0,535.08115740577,2018-01-31 06:19:04.080,TOMEIMKXOWT987JUJ4HA,12,32
4875742,9,73675,142,19,0.0,833.6965340010089,2018-02-04 17:20:22.270,LA25PZWZ00MIOMN9RFWA,46,32
5245197,9,13899,142,4,0.0,278.63468596098016,2018-02-10 14:12:19.460,RQCOSUUOVI0A4858JST1,60,32
3319252,23,10437,142,3,0.0,667.4093686307119,2018-02-26 00:07:58.310,ZIXZLMQY3F946VXTGBMZ,3,32
2119349,22,67204,142,18,0.0,215.38570393911573,2018-03-14 20:17:15.310,6X9SE5V0UKMHVQV15J6S,76,32
6616576,13,64113,142,17,0.0,235.46141274765517,2018-02-28 03:35:28.780,PEGYBBSLD7F9FPVS2FEB,49,32
4824420,15,31171,142,8,0.2,891.3189166493029,2018-03-27 20:20:34.600,AGUZIEPHMKNND6UAJSCO,74,32
3205857,19,19680,143,5,0.2,657.6497298879899,2018-02-05 12:49:16.100,0CQLJI7S1M69G3BW8HF2,78,32
79343,3,58455,143,15,0.0,440.8035464710154,2018-04-04 03:57:20.420,Y1O1IFMQ93V2GAPXQQPA,23,32
797703,5,5176,143,2,0.0,836.8328136677559,2018-01-24 17:53:52.640,R3QE30VYFFJBCE1O0WQS,88,32
3816466,8,70453,143,18,0.0,830.6418399110286,2018-02-05 10:41:03.100,HFPUZRD15FU7RGS538XS,27,32
1903967,7,69668,143,18,0.0,43.03451973859319,2018-02-06 22:50:27.430,H8VVD3AIUJDI5V658AJR,32,32
5544906,20,81464,143,21,0.0,961.2952897202451,2018-02-06 21:38:55.030,GGBTHLX5IQ5NV62PWUZT,47,32
633883,10,17120,143,5,0.0,218.57829156974344,2018-01-11 09:12:48.160,MJT84A7UX2Q2FZ3NJAEP,28,32
1813226,16,51982,143,14,0.0,279.81751426278794,2018-03-13 07:40:57.360,C4ZLPHQ0YQDDPHLR2QB7,26,32
1373440,23,51871,143,14,0.0,941.2621554543904,2018-03-22 16:19:14.010,7ITQKZQ71SB6Y95TEYLZ,45,32
3607689,13,25985,144,7,0.0,669.0112236139767,2018-02-27 21:42:06.920,R6R91FQ860PVN8R5XJ6E,95,32
39135,9,13773,144,4,0.0,594.2460630447462,2018-03-06 06:53:36.200,6C4JLG2NT19VUV47LVZS,41,32
1109896,22,69044,144,18,0.0,379.84588598924387,2018-03-20 07:41:20.450,S01B77ORRL7OQ3MRE3OG,63,32
6371446,21,64509,144,17,0.0,338.7925565003822,2018-05-08 08:53:19.050,LZMWR6HRZ4B48JETI69B,68,32
43138,8,11505,144,3,0.0,929.4121111237974,2018-04-17 22:59:53.900,QR2577TOWQ2NA4FPIV8P,2,32
4749964,2,96291,144,25,0.2,348.3207180273776,2018-01-24 00:31:42.100,9EVJ7BH9J4IJ0X8J7IY6,74,32
5888905,8,71206,144,19,0.0,874.0483663065806,2018-04-24 23:48:16.620,TINAT8JCRK4YW79T4X4Z,43,32
3883558,5,44686,144,12,0.0,529.2479079958583,2018-04-21 12:02:43.230,IEOHY1DBWJNS0HX6GLU4,69,32
1116045,14,85763,144,22,0.0,563.2063662254996,2018-01-25 21:17:24.680,RP3FGG6WOZKPDA07H1VY,18,32
8775,14,8389,144,3,0.0,145.11707672382883,2018-04-29 23:53:44.740,B583AAVWJ0LG66XFSYV7,74,32
4165393,5,23602,144,6,0.0,40.51550702259685,2018-04-01 00:27:45.170,S3Z47FBPGNU11UDX6O41,46,32
2427339,3,39924,144,11,0.0,452.2547099385405,2018-01-26 20:25:38.800,47AYZZ88T9XB429TQTWZ,16,32
4754257,3,19977,144,6,0.0,460.1481393945682,2018-03-17 12:03:14.950,PMJ88JVFH3PBDM2A2F0R,71,32
5252621,20,43281,144,11,0.0,506.0607810532035,2018-01-24 21:08:52.650,PDWN0WFH6H8I2J1HSHLM,71,32
1669314,12,41948,144,11,0.0,860.8052222824306,2018-03-23 03:47:41.210,DC9Q0Q0Z1Z4US5HGSFI9,66,32
4384061,17,35739,145,10,0.1,476.5886866009973,2018-05-09 11:35:11.480,RGNGCRZR2N3J5EOEJAC6,93,32
3373126,20,23741,145,7,0.1,643.889979385303,2018-02-19 18:26:32.860,NV5B52IS4EUVZNB8XG5K,90,32
235862,16,72761,145,19,0.0,156.42372664746074,2018-02-23 04:24:20.760,SEUA17EVK1TN6999OHZX,13,32
3017781,11,38837,145,10,0.0,102.16756055281576,2018-05-04 15:12:54.250,RBA91W59CGQUD3O5KYB3,80,32
4448297,11,58611,145,15,0.0,268.41909867232914,2018-03-26 12:35:07.410,IE8VP7IB2M39BEN5JMIB,36,32
979175,15,11536,145,3,0.0,170.11671250698134,2018-04-27 20:35:25.680,R8XIE5D5HT6A0SWN7VMZ,18,32
44588,17,95573,145,25,0.0,931.7942916503152,2018-03-22 07:04:56.100,AAUY29WSCY962STC8UE0,78,32
5397911,1,52399,145,14,0.0,469.10466132320994,2018-04-10 15:32:20.070,5M9OWZDAGGL7AEK8PN7S,8,32
3598673,14,7620,145,2,0.0,316.14837547833736,2018-02-26 19:12:10.120,PPCBS545JTKJWLAAUDT8,58,32
1136569,10,76959,145,20,0.0,104.78084692335985,2018-04-01 15:54:37.220,I7YR2Y2VRXMI9G25EG4U,48,32
1557353,21,65900,145,17,0.0,888.1043353343762,2018-04-29 07:44:17.520,OYBZCM91BLY9LRLRHJ0P,32,32
2937810,8,91546,145,24,0.0,110.38410201471861,2018-02-16 20:31:20.560,0AVQZ5HPLENM3JLDK1ID,79,32
2932654,12,23045,146,6,0.0,304.09779682519314,2018-03-14 10:27:10.750,RFLK0VOVPCQSLGUZD0XP,95,32
5626518,17,95677,146,25,0.0,862.5769439971154,2018-01-04 18:45:23.240,NFV43TB8D1NCI7Q2ORGY,33,32
266198,6,25985,146,7,0.0,62.68272199886367,2018-01-22 05:34:33.860,GAC5BVGJS1ALHTWGT1ZO,95,32
1538181,3,98350,146,25,0.0,556.4479091402426,2018-01-18 14:56:27.000,AC26ARQLCNT6ZGXOBWZX,76,32
5827123,16,73055,146,19,0.0,565.0608430114092,2018-04-22 23:57:10.830,PVATHSICXEMRGUI0YN55,56,32
5790759,12,42251,146,11,0.0,269.0151467345664,2018-02-11 01:00:11.220,88LA8EJ7MCGRQF6AGZ99,50,32
6134902,15,90192,146,23,0.0,330.49427734223747,2018-02-28 06:47:37.160,B5ZY0UMQXE21ADQKFWVS,90,32
3491144,3,58744,146,15,0.0,182.86007036005603,2018-02-05 03:49:39.830,HXJPUUUDBH18I52BAV3X,17,32
354165,21,25491,146,7,0.0,548.929133915182,2018-04-15 17:30:09.280,EZ11TE0P38033T3O2IVA,4,32
1340636,8,33188,146,9,0.0,490.1416347296657,2018-02-03 22:07:37.950,KQYD3328X73K6BDTBX34,24,32
3658738,11,21042,146,6,0.0,429.66269747922894,2018-01-23 20:49:19.060,5KZ0J584S8B8ROKQRX9S,55,32
5681172,20,24025,146,7,0.0,608.1290819583792,2018-03-26 01:58:05.390,Z20T9RIQM4UYQBKFUMXS,26,32
5913583,5,63611,146,17,0.0,324.06397542916386,2018-02-06 21:07:37.270,RQXE12U1TM411DYNBRHR,12,32
6585669,8,51515,146,14,0.0,955.8171806753556,2018-02-25 04:24:32.990,0WF5O5W7YOTKXVYNIPZO,45,32
738482,21,25224,146,7,0.0,796.0825187435989,2018-01-17 17:13:42.440,5JLNPNPICIYATDA75SDK,85,32
4291283,10,56104,146,15,0.0,289.80582933283534,2018-03-29 04:09:13.060,HI0F60JPLVE6PRQ024ZQ,13,32
4126,20,22294,146,6,0.0,821.642544907947,2018-01-01 12:37:06.480,58HKYKKWPQ8GQ6QWAENR,14,32
5451267,2,94905,147,25,0.0,351.80673856744073,2018-03-20 08:01:21.390,4G4XMAXTT8H94H66HCGO,89,32
5627694,15,69979,147,18,0.0,632.1062079936456,2018-01-30 12:31:41.600,WAHFINGRJL3MXJVM4AHC,8,32
493790,17,95640,147,25,0.0,495.2675593972653,2018-02-15 17:15:15.060,L7VFVI3EYQI2G73HIMT6,84,32
1621566,5,3626,147,1,0.0,325.6646170093024,2018-04-20 08:08:33.910,NET3SHUJKUF4GA5YLN4D,19,32
5087578,8,32501,147,9,0.2,943.7347032003579,2018-04-06 00:40:54.260,CNPH3B16BID4YSR1Q07G,94,32
5187795,4,22619,147,6,0.0,931.0072025306457,2018-01-18 00:08:10.620,FN5UENOC2T1K0AVR992P,81,32
1907038,22,27569,147,7,0.0,878.2311107817989,2018-04-17 11:54:28.020,UIZDC87XUFYSTQ7R0XKA,38,32
4613881,8,53036,147,14,0.0,65.01140899311733,2018-01-22 22:26:32.170,Q907F5WFCIYARLURBUOO,33,32
512890,21,7318,147,2,0.0,973.0296447621815,2018-03-25 20:02:42.350,X9XQVDGTBRLWKGKVW2UX,42,32
6379413,4,21122,147,6,0.0,180.56942786008526,2018-02-04 04:19:05.030,NIBJB2I1NPETXMF6BL5R,18,32
3647311,13,26030,147,7,0.0,578.4672235889864,2018-02-18 14:32:42.700,WQD7ZT5YJ64E89HDHKSQ,92,32
5481043,5,4067,147,2,0.0,695.1149430204122,2018-02-16 22:32:03.640,P0RFY77NUEATKHGLPIV3,71,32
4530026,23,51257,147,13,0.2,643.1934423721106,2018-01-06 10:37:47.330,H7IN3Z60PE0I285CRV2D,31,32
382250,15,70748,148,18,0.0,567.4753575064252,2018-02-17 05:19:48.540,B3Y8Y2ZXF1I422VUKSLM,67,32
6144676,20,64388,148,17,0.0,943.2393978046314,2018-01-30 04:14:51.330,FROT9YO56TDJF251Z87A,21,32
5252636,2,17614,148,5,0.1,125.92664149663291,2018-04-05 07:32:57.860,LJN3XL7H3KKCICWSXBQ3,37,32
4305700,23,69617,148,18,0.0,72.03394598711321,2018-04-14 04:20:18.970,3S5YFXGWLSW7TIMRRTDM,79,32
4543947,3,57856,148,15,0.0,276.1364406184888,2018-01-20 23:11:35.460,71VB9MF79SKGEL1ULOXD,62,32
895281,20,5144,148,2,0.0,21.174003575616453,2018-03-04 05:00:53.870,57BJE30GM9WA22YUSF1K,55,32
6724437,4,21885,148,6,0.1,430.48223861568283,2018-04-01 01:06:59.010,MH7RBPSLRU2ZECVIQUYH,50,32
6069365,11,844,148,1,0.1,553.4635120375366,2018-02-13 19:33:12.290,QR09WMEMAPICFA8R9U6I,83,32
3842352,12,3626,148,1,0.0,730.0974385714611,2018-01-27 13:12:39.710,KLBHAOJMAF3RQMYRN5Q6,19,32
1332100,2,75738,148,20,0.0,317.51599175727813,2018-01-05 07:19:24.190,M6N59I7GS6VQL1P5VIGE,45,32
3339367,14,67143,148,17,0.0,783.3242015130118,2018-02-02 09:26:02.580,U0QREN2QSKPGW43LYG02,72,32
1355194,17,75029,148,19,0.0,317.17563677357754,2018-05-09 23:16:33.150,9RZ0T6711T6XWKNH5UIZ,81,32
4169035,12,41436,148,11,0.0,358.2511352085338,2018-03-19 14:53:26.900,2HT4QJGMDI0WYZZMI5IH,67,32
1548683,19,2034,148,1,0.0,429.46607099967343,2018-02-16 19:06:32.040,ZSKCQKSESEX3D0GC175Y,58,32
1374255,18,37924,149,10,0.0,138.01373120776236,2018-01-16 23:01:01.200,WDD6ZEO5L49W3GPJS5UV,18,32
1018267,13,85695,149,22,0.0,157.79033551452687,2018-03-22 18:14:02.250,EJDW8JS1GTGE4GBFD710,56,32
2277044,13,25629,149,7,0.0,828.381041760569,2018-05-03 22:57:54.030,LBVLQF92STWFT1ZMDPPN,52,32
1034429,19,79159,149,21,0.2,19.575015481206893,2018-04-22 22:19:18.750,1LVNGAYKRGJN2K3T545S,59,32
2756145,4,42269,149,11,0.0,921.6627467649695,2018-01-19 09:29:02.560,H8263TZCDUFQHZ8M5BMH,92,32
6122468,1,33327,149,9,0.0,967.3385699189278,2018-04-04 10:28:25.550,AREAKXKLOYS8EQBUITKU,86,32
4472662,16,33451,149,9,0.1,732.2010407213779,2018-03-29 15:34:55.370,UV16FPJI95C7QGXR26KF,8,32
57429,22,9350,149,3,0.0,857.8697331490384,2018-02-27 08:36:52.930,23T9OATDTS6TH17MF3G9,60,32
338343,17,95472,149,25,0.0,459.16817917619096,2018-02-12 19:12:08.890,MYNIEQYGWEB68NKXMGQT,85,32
5099260,6,66448,149,17,0.2,492.6578973317921,2018-02-22 00:42:35.480,SXVALFG3VI5Y8SI16IKU,82,32
4377044,2,74814,149,19,0.0,101.4464094355548,2018-04-18 09:08:51.060,SHC8QPHWDYGTGM4U93YT,72,32
2951198,3,59651,149,16,0.0,524.8349375812206,2018-01-15 05:00:30.310,I9T2PWM7RTSUK5JDSUXY,73,32
6282326,19,41131,150,11,0.0,857.0667021181874,2018-02-18 14:33:16.230,4A7R7JIQBR0Y8M1WP076,63,32
6463973,23,51462,150,14,0.1,127.7686757972871,2018-04-06 17:47:27.340,4MJA9YG5MX9XV6E6MKWE,66,32
3767097,20,63652,150,17,0.0,920.1108383513194,2018-05-06 10:04:47.310,A4IQCR8F9OPXZ8RCG4PW,55,32
4773994,7,89033,150,23,0.0,887.2565962697225,2018-03-16 06:53:18.180,TELI564EHPTFZU8RVC4J,81,32
1960311,12,63386,150,17,0.0,363.2954521222936,2018-02-01 20:49:01.360,16UTQLX99I1DNZLHS5UW,88,32
2084226,13,25368,150,7,0.0,790.4749061124521,2018-02-28 21:15:28.240,1O0JJZ48ULB6YVO27JLD,55,32
3236995,12,82357,150,21,0.0,898.9759750468291,2018-05-06 19:04:03.090,EOI6BDDIR3ZSS5V38YUS,2,32
5300655,6,66139,150,17,0.0,661.6473030181899,2018-03-21 08:12:27.410,3DLKLGV6MHC18HXVJG49,61,32
5727601,10,17131,150,5,0.0,373.6228695785897,2018-02-27 04:55:47.580,PO0D14EV1F4RV9CF5R4W,86,32
769219,5,84417,151,22,0.0,393.6656756389466,2018-04-26 13:11:21.680,02TM3T0Q7ZCQNHHAKVWP,16,32
171912,3,58262,151,15,0.0,799.9862680240929,2018-02-23 20:31:39.610,6FMROAH0ZZT2NU5POXHQ,60,32
127246,11,60102,151,16,0.0,775.7956183069442,2018-04-20 08:30:58.610,VRTF1HU96W8QEDJ79CMA,32,32
2984668,11,78668,151,20,0.0,171.96563142495637,2018-03-02 08:02:14.960,CC197SJYKT2MCHZ4D94T,10,32
174535,8,53017,151,14,0.0,334.8336441559748,2018-05-09 07:52:50.410,5XTEI0ZE4SCLUXZV93WT,48,32
3762148,13,26602,151,7,0.0,566.3872041399754,2018-03-21 07:45:06.790,3BZ3656IET3I0W7X601L,15,32
5699927,19,40200,151,11,0.0,321.1341989200095,2018-02-07 17:30:01.420,S3N4AEZ23LZHF5J7C8B0,11,32
1371181,4,41785,151,11,0.0,413.65832916596605,2018-05-03 20:11:03.170,YKAJ80L6KEELWAPUKHH6,62,32
2564603,16,73577,151,19,0.0,274.5232280825652,2018-01-07 07:23:50.330,LATNW27EN2F06YAFIWXH,86,32
710479,20,64388,151,17,0.0,942.0357736439889,2018-03-07 21:47:33.310,SK6U0YNVFA02Y3R2Z953,21,32
6242456,13,7008,151,2,0.0,622.0365675296425,2018-02-14 04:39:52.760,ZF0DC795PUJ8BKT51YOX,13,32
6667288,5,45695,151,12,0.0,49.43401292061667,2018-02-19 20:46:17.780,K0Y245S6V8OQLXL55633,24,32
5030830,16,33327,151,9,0.1,928.5155080427378,2018-05-09 21:18:37.400,8PP74CCO0DN3H6D0LDYN,86,32
6075341,22,47638,151,13,0.0,828.8752689939408,2018-03-07 11:26:32.240,Z536T5V29ZFB4OV07MGV,41,32
3122318,10,56104,151,15,0.0,769.2309536453002,2018-01-02 01:31:15.940,EVIHQQSMMTH9MFPA102B,13,32
1132925,15,11505,151,3,0.1,799.562331488658,2018-04-24 09:19:55.590,U553EB1UAT1YT5V39HBW,2,32
175116,16,72232,151,19,0.0,362.9045742613,2018-02-22 08:37:57.290,EOM5PQOV2G5CK8RE14PX,76,32
2128208,13,83951,152,22,0.2,370.4464797655128,2018-04-19 12:32:56.670,AJZIF11VS4I1BJ4C5KPR,15,32
5799260,7,88448,152,23,0.1,690.5295078533799,2018-05-03 17:03:29.760,SKCLCQP6DBAGTDN2JJCY,77,32
5807477,8,13726,152,4,0.0,279.91342036618363,2018-02-22 18:04:36.860,PC1R33DLZ8KPMW0VWMGT,43,32
4622923,22,48362,152,13,0.0,284.0880344229211,2018-03-06 09:51:55.350,IJ00SS3WI7CB27SPQZEN,28,32
1534220,20,25032,152,7,0.0,928.6890380900024,2018-03-24 22:02:36.420,MK61SR6USV0W1FUB8WMK,83,32
4954066,14,27261,152,7,0.0,98.49059184787453,2018-03-13 18:29:37.680,J2FX29WRTVPCFS1O5LDH,91,32
4111366,8,31883,152,9,0.0,228.4540154492393,2018-03-23 15:58:35.410,4VETDLWZI3C93JPNJLPP,49,32
3414712,12,43396,152,11,0.0,441.9741693859502,2018-01-24 23:27:34.480,UB4FNSD3KB558VY4J7CD,50,32
6739759,6,67527,152,18,0.0,944.1866380864706,2018-01-11 02:43:24.460,N5R2DAOTI93J9BWYPEAU,4,32
6474759,23,71014,152,18,0.0,185.17535081140022,2018-05-02 22:45:48.360,QPEHHPFGU89CJ9J11YSO,65,32
2179633,14,28630,152,8,0.0,249.63437282671867,2018-04-27 22:17:39.810,DWRNF8MN4LPJY6C42NFD,64,32
5577132,14,67219,152,18,0.0,917.5980390217007,2018-02-14 00:22:48.520,XO5R3CPDM5G6O5G0AUIL,54,32
2503822,20,62984,152,16,0.0,530.1743568668245,2018-01-17 13:52:38.860,GR2O1L26QRTH5PCSHG60,2,32
1310930,13,4692,152,2,0.0,592.481206907738,2018-03-09 14:36:39.120,7BUC14E4W6RWY5GY8IWX,91,32
6467218,19,41601,152,11,0.0,588.4562867644821,2018-03-13 20:33:25.710,MK2EQ4RWO00FJTUAOYU3,12,32
5761923,10,18819,152,5,0.0,664.8679784015626,2018-01-01 15:19:56.850,HPB83G83NWH3NU82312F,56,32
637474,12,42405,153,11,0.2,261.3228779954028,2018-03-11 03:31:21.880,8N7BCZSXVTCVVU9YJ0EH,86,32
6159631,23,91737,153,24,0.0,771.5187668184645,2018-04-22 11:48:22.550,GQ5YRYIXWNOCCROHOZAF,84,32
5465842,15,69905,153,18,0.1,569.0465059488624,2018-04-19 18:18:13.320,3K1RC1K7RHMJGSXP4ERK,55,32
4770207,4,3877,153,1,0.0,459.61414920506286,2018-01-02 16:26:25.420,9T0V8R1DFNBACXPEGUXH,23,32
4742934,20,82189,153,21,0.1,567.0847454244844,2018-04-09 08:28:52.590,FBNPB5CPRJBGYWQWIMSQ,42,32
3523636,11,80718,153,21,0.0,252.48945011580386,2018-02-21 15:03:00.510,9H6GQSGTM49S7LQ1JY1K,73,32
3049833,7,88615,153,23,0.0,697.9534380828429,2018-01-03 09:57:54.930,I168EGAH8PBUS1Z7836Y,43,32
3843346,18,96886,153,25,0.2,862.7900489121168,2018-03-31 01:41:33.710,XRGS8QLJD5ZIF2REKH1I,8,32
5333102,10,56735,153,15,0.0,512.2724990224526,2018-04-06 00:47:19.410,4P7RE3YFK5UDD6K9MB6G,59,32
3603396,16,92941,153,24,0.0,820.5272614803717,2018-03-21 14:42:52.820,N7V3YAOJKQMYDB3J2ZRY,4,32
1188712,5,84417,153,22,0.0,322.52152281042544,2018-03-13 14:17:49.320,GNJFGA79CNFDB4OJ063R,16,32
4985616,4,62542,153,16,0.2,650.1861655003138,2018-01-29 02:59:31.160,6SORPIP5JL6ELP6JQO9V,26,32
1103559,8,53018,153,14,0.0,175.4970702093803,2018-03-26 06:07:22.200,LPOE41J4FO7QG5H7ZWAM,85,32
2550106,20,3123,153,1,0.0,771.0102700267324,2018-05-08 10:32:57.630,JOZ98ICORQINTB6AKSPQ,62,32
6490215,2,18397,153,5,0.0,603.0469889546691,2018-03-10 05:47:46.320,JKJDKQXJ6OP8S6QYCFYQ,20,32
2215931,21,7831,153,2,0.0,554.1904317053103,2018-03-08 13:17:06.930,RMR0YG4A1VTG178JA973,41,32
4025546,21,26393,153,7,0.0,683.5156906096256,2018-03-11 16:20:26.640,FXBNTO6A49C2ZNGN34HC,82,32
1191185,1,74929,153,19,0.1,430.32179576271517,2018-03-15 22:25:01.100,K20LXMOO9CUTXLA26YRE,18,32
5117071,4,2159,153,1,0.0,11.733208612354154,2018-01-17 17:24:11.950,1YIQQSL4XL4P4EFNRPN9,40,32
6209839,1,14350,154,4,0.0,866.6142867993824,2018-05-01 20:37:08.660,0HL0ZYQXB1S9WLYL0Q1G,96,32
4006196,19,42317,154,11,0.2,194.1641103311387,2018-01-22 03:35:44.420,EH4PWKB4PG3EKIUYQEWS,62,32
3687853,10,38460,154,10,0.0,40.7543413297384,2018-04-18 12:52:06.640,ZSRNXRA256TH5O91IFNF,69,32
518248,22,89808,154,23,0.0,723.0122638221253,2018-01-11 20:15:52.550,SSPW3MJFNT22D2L967D3,38,32
1678961,7,49435,154,13,0.0,379.1320876806102,2018-03-18 04:54:08.440,HWZJCHE5RHWE7QQSC6UP,86,32
5266437,6,66407,154,17,0.1,838.9654021297562,2018-03-31 12:03:12.610,CI7M4VA5MI5NTUN72INN,76,32
3779631,9,75029,154,19,0.0,876.2448902698658,2018-04-21 07:33:29.520,8EZS7B47BS5W5GDQG8G8,81,32
2651407,5,65339,154,17,0.1,971.9185502722935,2018-02-19 11:12:43.700,IJPIK6WEZCOY2RVBH1X7,49,32
1426021,1,74577,154,19,0.0,316.3140181049605,2018-01-07 23:57:48.160,8BQTG3S91F7IZE7PGL2E,51,32
1841513,16,14313,154,4,0.0,37.20026774037119,2018-02-06 04:21:16.990,T14KH4EO0YQ0BTU3IF9I,7,32
445403,7,70748,154,18,0.0,202.46480276986955,2018-04-18 19:21:46.710,XN2P71XMAS8FPUOAO68K,67,32
2937999,11,79553,154,21,0.1,451.2267615993745,2018-03-14 17:39:57.350,V6IF0JXZ97IKEFJED814,39,32
398145,21,47683,155,13,0.0,46.700011041101064,2018-03-05 07:08:58.500,9HCV34Y3UCSWGWSBTZEE,28,32
1082375,19,42131,155,11,0.0,26.549078194935998,2018-04-12 00:42:36.560,DDU6Q18KSUM0JF973IVH,13,32
4033884,5,65688,155,17,0.0,837.7072626087199,2018-01-16 15:10:58.230,D6DEMG4KDPMC9OTHG2BV,2,32
4374484,9,15265,155,4,0.0,868.9311848816085,2018-02-01 00:21:44.020,AGDDKKSAELW2DPJL8OBH,28,32
1916608,14,9124,155,3,0.0,218.2368073993981,2018-04-22 21:14:32.000,7574J1A6W3VHKL2A88CM,59,32
5821968,16,13842,155,4,0.0,726.2798347199438,2018-04-17 11:47:09.990,UTWMSVRX1QGBZ2SA2B98,86,32
6316130,11,41336,155,11,0.0,54.15995816504993,2018-04-18 19:10:07.170,K69MIF6ZJJL7TVEJLJ1H,60,32
2411969,22,30210,155,8,0.0,165.6418543787713,2018-03-25 14:48:49.410,5C5HDO0DTU6DS7CUBS97,78,32
1990395,3,80440,155,21,0.0,143.9450248678104,2018-02-22 15:50:31.520,0EQXE9RQIKWOG5EZLY21,66,32
6481500,5,83247,155,22,0.0,255.48220145653826,2018-03-02 12:58:43.440,ST5N3YIGIRQ9QKQUZ4YQ,21,32
5723969,11,1747,155,1,0.0,590.3895197938865,2018-05-01 09:47:17.700,FFWBO7HABO7TMZ6K6LDV,13,32
755793,22,89123,155,23,0.0,772.0381647661806,2018-04-20 19:17:30.400,ZVX5XT1WN4IQ9DPQCA5T,38,32
4327050,1,14313,155,4,0.0,741.2646991563618,2018-01-04 05:57:32.890,HXG9TB9FAPZAQK2HGL7H,7,32
